,time,nodes,cuts,gap,obj
0,62.12527775764465,0.0,0.0,0.244396053383204,51.789999999999985
1,62.51156830787659,21.0,0.0,0.3168237164555556,56.865199999999945
2,62.15160846710205,477.0,0.0,0.07029411859258837,27.452999993178658
